,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1972-08-11,3929.800048828125,3929.800048828125,3929.800048828125,3929.800048828125,3929.800048828125,0.0,^N225,3923.8684,4090.389892578125,-5.931640625,0.0
1972-09-13,4190.97021484375,4190.97021484375,4190.97021484375,4190.97021484375,4190.97021484375,0.0,^N225,4162.973,4424.2998046875,-27.9970703125,0.0
1972-09-27,4251.2900390625,4251.2900390625,4251.2900390625,4251.2900390625,4251.2900390625,0.0,^N225,4230.307,4444.31982421875,-20.98291015625,0.0
1972-10-03,4363.3798828125,4363.3798828125,4363.3798828125,4363.3798828125,4363.3798828125,0.0,^N225,4304.745,4424.339843750001,-58.634765625,0.0
1972-10-17,4401.080078125,4401.080078125,4401.080078125,4401.080078125,4401.080078125,0.0,^N225,4439.4453,4538.830078125001,38.365234375,0.0
1972-10-24,4424.33984375,4424.33984375,4424.33984375,4424.33984375,4424.33984375,0.0,^N225,4436.3823,4555.009765625,12.04248046875,0.0
1972-10-25,4442.419921875,4442.419921875,4442.419921875,4442.419921875,4442.419921875,0.0,^N225,4437.4766,4602.77978515625,-4.943359375,0.0
1972-10-26,4439.2001953125,4439.2001953125,4439.2001953125,4439.2001953125,4439.2001953125,0.0,^N225,4440.0522,4589.25,0.85205078125,0.0
1972-10-30,4522.18017578125,4522.18017578125,4522.18017578125,4522.18017578125,4522.18017578125,0.0,^N225,4456.878,4591.06982421875,-65.30224609375,0.0
1972-10-31,4537.990234375,4537.990234375,4537.990234375,4537.990234375,4537.990234375,0.0,^N225,4473.539,4618.270019531251,-64.451171875,0.0
1972-11-01,4541.77001953125,4541.77001953125,4541.77001953125,4541.77001953125,4541.77001953125,0.0,^N225,4491.5273,4667.7099609375,-50.24267578125,0.0
1972-11-10,4540.10009765625,4540.10009765625,4540.10009765625,4540.10009765625,4540.10009765625,0.0,^N225,4558.21,4781.47998046875,18.10986328125,0.0
1972-11-17,4585.91015625,4585.91015625,4585.91015625,4585.91015625,4585.91015625,0.0,^N225,4594.2803,4862.39990234375,8.3701171875,0.0
