,adjclose_1
2020-03-06,22283.66
2020-03-09,22060.422
2020-03-10,21807.373
2020-03-11,21549.27
2020-03-12,21259.234
2020-03-13,20906.016
2020-03-16,20513.121
2020-03-17,20093.793
2020-03-18,19680.543
2020-03-19,19281.186
2020-03-23,18910.705
2020-03-24,18624.203
2020-03-25,18475.795
2020-03-26,18420.7
2020-03-27,18441.594
2020-03-30,18498.73
2020-03-31,18583.225
2020-04-01,18647.092
2020-04-02,18669.768
2020-04-03,18662.764
2020-04-06,18656.47
2020-04-07,18683.139
2020-04-08,18744.674
2020-04-09,18833.904
2020-04-10,18942.791
2020-04-13,19047.098
2020-04-14,19154.684
2020-04-15,19265.756
2020-04-16,19359.96
2020-04-17,19461.123
2020-04-20,19559.324
2020-04-21,19635.223
2020-04-22,19677.47
2020-04-23,19709.322
2020-04-24,19729.57
2020-04-27,19758.45
2020-04-28,19798.648
2020-04-30,19865.275
2020-05-01,19927.172
2020-05-07,19971.707
2020-05-08,20025.588
2020-05-11,20099.174
2020-05-12,20181.963
2020-05-13,20257.703
2020-05-14,20316.525
2020-05-15,20362.406
2020-05-18,20399.664
2020-05-19,20448.2
2020-05-20,20505.01
2020-05-21,20567.799
2020-05-22,20624.523
2020-05-25,20684.156
2020-05-26,20763.893
2020-05-27,20862.4
2020-05-28,20988.654
2020-05-29,21129.062
2020-06-01,21280.545
2020-06-02,21442.602
2020-06-03,21621.152
2020-06-04,21806.758
2020-06-05,21986.102
2020-06-08,22169.727
2020-06-09,22345.443
2020-06-10,22504.576
2020-06-11,22627.092
2020-06-12,22693.467
2020-06-15,22706.78
2020-06-16,22703.95
2020-06-17,22699.889
2020-06-18,22689.945
2020-06-19,22683.127
2020-06-22,22678.188
2020-06-23,22681.736
2020-06-24,22690.145
2020-06-25,22689.096
2020-06-26,22691.44
2020-06-29,22678.922
2020-06-30,22666.943
2020-07-01,22650.773
2020-07-02,22629.979
2020-07-03,22612.088
2020-07-06,22610.576
2020-07-07,22624.428
2020-07-08,22641.617
2020-07-09,22660.822
2020-07-10,22674.998
2020-07-13,22697.787
2020-07-14,22721.363
2020-07-15,22757.088
2020-07-16,22796.402
2020-07-17,22832.602
2020-07-20,22862.975
2020-07-21,22893.66
2020-07-22,22920.19
2020-07-27,22934.27
2020-07-28,22944.703
2020-07-29,22940.63
2020-07-30,22924.31
2020-07-31,22880.875
2020-08-03,22825.459
2020-08-04,22784.143
2020-08-05,22754.504
2020-08-06,22733.47
2020-08-07,22714.031
2020-08-11,22709.355
2020-08-12,22722.064
2020-08-13,22765.166
2020-08-14,22830.629
2020-08-17,22900.77
2020-08-18,22965.514
2020-08-19,23023.398
2020-08-20,23069.05
2020-08-21,23106.635
2020-08-24,23134.842
2020-08-25,23171.758
2020-08-26,23212.332
2020-08-27,23251.943
2020-08-28,23278.375
2020-08-31,23301.299
2020-09-01,23317.898
2020-09-02,23335.12
2020-09-03,23364.188
2020-09-04,23384.555
2020-09-07,23395.97
2020-09-08,23404.982
2020-09-09,23400.627
2020-09-10,23398.08
2020-09-11,23400.068
2020-09-14,23415.885
2020-09-15,23436.727
2020-09-16,23460.562
2020-09-17,23481.1
2020-09-18,23496.803
2020-09-23,23505.914
2020-09-24,23503.559
2020-09-25,23496.762
2020-09-28,23497.914
2020-09-29,23507.219
2020-09-30,23513.992
2020-10-02,23510.541
2020-10-05,23506.83
2020-10-06,23508.23
2020-10-07,23510.82
2020-10-08,23525.184
2020-10-09,23549.896
2020-10-12,23576.033
2020-10-13,23603.96
2020-10-14,23630.639
2020-10-15,23652.209
2020-10-16,23666.06
2020-10-19,23682.104
2020-10-20,23697.418
2020-10-21,23713.943
2020-10-22,23723.959
2020-10-23,23730.686
2020-10-26,23734.309
2020-10-27,23730.408
2020-10-28,23720.943
2020-10-29,23702.639
2020-10-30,23673.363
2020-11-02,23642.26
2020-11-04,23631.684
2020-11-05,23648.928
2020-11-06,23695.943
2020-11-09,23784.428
2020-11-10,23907.625
2020-11-11,24058.02
2020-11-12,24227.287
2020-11-13,24394.645
2020-11-16,24570.656
2020-11-17,24752.363
2020-11-18,24918.717
2020-11-19,25057.139
2020-11-20,25165.707
2020-11-24,25274.965
2020-11-25,25396.43
2020-11-26,25519.186
2020-11-27,25642.656
2020-11-30,25761.455
2020-12-01,25877.072
2020-12-02,25987.81
2020-12-03,26088.357
2020-12-04,26174.45
2020-12-07,26246.367
2020-12-08,26292.69
2020-12-09,26331.25
2020-12-10,26365.56
2020-12-11,26393.59
2020-12-14,26418.236
2020-12-15,26437.076
2020-12-16,26456.521
2020-12-17,26474.455
2020-12-18,26489.986
2020-12-21,26503.166
2020-12-22,26502.637
2020-12-23,26494.166
2020-12-24,26487.684
2020-12-25,26483.832
2020-12-28,26485.965
2020-12-29,26515.422
