,adjclose_1
2018-07-26,25899.334
2018-07-27,25913.842
2018-07-30,25918.65
2018-07-31,25916.953
2018-08-01,25934.674
2018-08-02,25947.969
2018-08-03,25950.895
2018-08-06,25945.857
2018-08-07,25942.727
2018-08-08,25951.04
2018-08-09,25951.281
2018-08-10,25930.795
2018-08-13,25850.426
2018-08-14,25775.342
2018-08-15,25713.41
2018-08-16,25645.53
2018-08-17,25604.717
2018-08-20,25571.08
2018-08-21,25539.445
2018-08-22,25526.205
2018-08-23,25535.893
2018-08-24,25569.227
2018-08-27,25635.494
2018-08-28,25727.248
2018-08-29,25818.967
2018-08-30,25910.146
2018-08-31,25976.201
2018-09-03,26015.867
2018-09-04,26030.934
2018-09-05,26024.686
2018-09-06,25991.627
2018-09-07,25929.062
2018-09-10,25860.666
2018-09-11,25826.855
2018-09-12,25821.342
2018-09-13,25845.494
2018-09-18,25943.105
2018-09-19,26121.867
2018-09-20,26318.943
2018-09-25,26529.674
2018-09-26,26729.152
2018-09-27,26895.2
2018-09-28,27054.514
2018-10-01,27199.887
2018-10-02,27334.867
2018-10-03,27429.213
2018-10-04,27487.445
2018-10-09,27456.234
2018-10-10,27381.879
2018-10-11,27213.648
2018-10-12,26991.832
2018-10-15,26746.666
2018-10-16,26519.168
2018-10-17,26371.543
2018-10-18,26266.326
2018-10-19,26155.45
2018-10-22,26062.701
2018-10-23,25954.629
2018-10-24,25840.896
2018-10-25,25663.781
2018-10-26,25453.926
2018-10-29,25248.18
2018-10-30,25075.158
2018-10-31,24990.938
2018-11-01,24962.516
2018-11-02,24998.02
2018-11-05,25049.436
2018-11-06,25109.883
2018-11-07,25184.03
2018-11-08,25294.354
2018-11-09,25393.855
2018-11-12,25457.768
2018-11-13,25448.139
2018-11-14,25415.309
2018-11-15,25348.91
2018-11-16,25278.021
2018-11-19,25214.85
2018-11-20,25144.08
2018-11-21,25055.914
2018-11-26,25007.18
2018-11-27,25005.268
2018-11-28,25049.504
2018-11-29,25134.828
2018-11-30,25233.547
2018-12-03,25362.729
2018-12-04,25455.092
2018-12-05,25471.416
2018-12-06,25418.164
2018-12-07,25342.064
2018-12-10,25217.756
2018-12-11,25074.443
2018-12-12,24972.695
2018-12-13,24935.328
2018-12-14,24905.85
2018-12-17,24874.91
2018-12-18,24816.129
2018-12-19,24730.898
2018-12-20,24588.098
2018-12-25,24290.973
2018-12-26,23933.28
2018-12-27,23663.379
2019-01-04,23416.467
2019-01-07,23269.836
2019-01-08,23209.16
2019-01-09,23220.1
2019-01-10,23243.494
2019-01-11,23286.498
2019-01-15,23343.805
2019-01-16,23408.715
2019-01-17,23467.781
2019-01-18,23531.158
2019-01-21,23612.541
2019-01-22,23681.47
2019-01-23,23714.328
2019-01-24,23727.182
2019-01-25,23750.021
2019-01-28,23771.283
2019-01-29,23776.492
2019-01-30,23778.986
2019-01-31,23800.74
2019-02-01,23834.475
2019-02-04,23876.207
2019-02-05,23920.52
2019-02-06,23962.977
2019-02-07,23983.793
2019-02-08,23953.768
2019-02-12,23932.5
2019-02-13,23967.004
2019-02-14,24030.234
2019-02-15,24077.422
2019-02-18,24146.021
2019-02-19,24219.514
2019-02-20,24301.39
2019-02-21,24383.922
2019-02-22,24451.773
2019-02-25,24520.566
2019-02-26,24576.69
2019-02-27,24625.521
2019-02-28,24656.018
2019-03-01,24686.848
2019-03-04,24742.188
2019-03-05,24793.332
2019-03-06,24824.52
2019-03-07,24824.023
2019-03-08,24779.113
2019-03-11,24703.031
2019-03-12,24663.75
2019-03-13,24633.13
2019-03-14,24615.566
2019-03-15,24614.227
2019-03-18,24634.65
2019-03-19,24658.883
2019-03-20,24687.46
2019-03-22,24725.426
2019-03-25,24700.844
2019-03-26,24678.31
2019-03-27,24659.516
2019-03-28,24614.367
2019-03-29,24574.188
2019-04-01,24580.205
2019-04-02,24615.803
2019-04-03,24664.27
2019-04-04,24724.076
2019-04-05,24789.03
2019-04-08,24852.736
2019-04-09,24902.094
2019-04-10,24923.652
2019-04-11,24934.455
2019-04-12,24953.129
2019-04-15,25013.68
2019-04-16,25089.951
2019-04-17,25177.73
2019-04-18,25251.584
2019-04-19,25307.238
2019-04-22,25346.357
2019-04-23,25377.031
2019-04-24,25405.635
2019-04-25,25430.186
2019-04-26,25444.734
2019-05-07,25436.943
2019-05-08,25369.688
2019-05-09,25264.719
2019-05-10,25147.127
2019-05-13,25012.63
2019-05-14,24856.725
2019-05-15,24726.91
2019-05-16,24618.738
2019-05-17,24556.365
2019-05-20,24528.516
2019-05-21,24510.654
2019-05-22,24509.34
2019-05-23,24495.047
2019-05-24,24463.148
2019-05-27,24438.148
2019-05-28,24430.562
2019-05-29,24404.494
2019-05-30,24358.29
2019-05-31,24284.34
2019-06-03,24167.05
2019-06-04,24043.03
2019-06-05,23967.525
2019-06-06,23928.59
2019-06-07,23921.037
2019-06-10,23959.674
2019-06-11,24020.305
2019-06-12,24086.54
2019-06-13,24133.854
2019-06-14,24171.133
2019-06-17,24203.275
2019-06-18,24219.686
2019-06-19,24257.04
2019-06-20,24317.432
2019-06-21,24376.496
2019-06-24,24414.275
2019-06-25,24431.72
2019-06-26,24421.037
2019-06-27,24417.525
2019-06-28,24420.514
2019-07-01,24472.877
2019-07-02,24551.523
2019-07-03,24624.135
2019-07-04,24692.287
2019-07-05,24749.664
2019-07-08,24781.38
2019-07-09,24797.516
