,adjclose_1
2020-10-05,23083.215
2020-10-06,23085.08
2020-10-07,23087.752
2020-10-08,23101.771
2020-10-09,23126.916
2020-10-12,23153.965
2020-10-13,23183.104
2020-10-14,23210.084
2020-10-15,23232.156
2020-10-16,23246.574
2020-10-19,23262.191
2020-10-20,23277.105
2020-10-21,23292.87
2020-10-22,23302.68
2020-10-23,23309.346
2020-10-26,23313.045
2020-10-27,23308.688
2020-10-28,23298.365
2020-10-29,23278.803
2020-10-30,23249.766
2020-11-02,23217.352
2020-11-04,23204.744
2020-11-05,23218.498
2020-11-06,23261.906
2020-11-09,23346.586
2020-11-10,23466.09
2020-11-11,23612.068
2020-11-12,23778.154
2020-11-13,23943.926
2020-11-16,24117.672
2020-11-17,24298.164
2020-11-18,24464.713
2020-11-19,24603.508
2020-11-20,24712.791
2020-11-24,24820.889
2020-11-25,24941.074
2020-11-26,25061.498
2020-11-27,25182.812
2020-11-30,25300.123
2020-12-01,25413.703
2020-12-02,25523.604
2020-12-03,25623.447
2020-12-04,25709.404
2020-12-07,25782.994
2020-12-08,25830.264
2020-12-09,25868.379
2020-12-10,25902.152
2020-12-11,25930.09
2020-12-14,25954.346
2020-12-15,25973.24
2020-12-16,25993.17
2020-12-17,26011.21
2020-12-18,26026.787
2020-12-21,26040.611
2020-12-22,26041.049
2020-12-23,26033.643
2020-12-24,26027.736
2020-12-25,26024.906
2020-12-28,26026.975
2020-12-29,26053.14
