,adjclose_2
2019-07-29,22646.398
2019-07-30,22667.613
2019-07-31,22671.152
2019-08-01,22658.979
2019-08-02,22612.848
2019-08-05,22528.314
2019-08-06,22401.684
2019-08-07,22270.371
2019-08-08,22153.129
2019-08-09,22064.324
2019-08-13,21975.807
2019-08-14,21911.988
2019-08-15,21842.45
2019-08-16,21779.725
2019-08-19,21741.514
2019-08-20,21724.566
2019-08-21,21714.275
2019-08-22,21716.486
2019-08-23,21724.836
2019-08-26,21705.016
2019-08-27,21687.83
2019-08-28,21674.955
2019-08-29,21664.25
2019-08-30,21669.248
2019-09-02,21683.049
2019-09-03,21705.375
2019-09-04,21723.453
2019-09-05,21760.473
2019-09-06,21822.514
2019-09-09,21899.629
2019-09-10,21981.492
2019-09-11,22067.559
2019-09-12,22167.727
2019-09-13,22275.66
2019-09-17,22385.988
2019-09-18,22490.664
2019-09-19,22591.203
2019-09-20,22681.674
2019-09-24,22761.441
2019-09-25,22820.805
2019-09-26,22870.238
2019-09-27,22895.852
2019-09-30,22898.443
2019-10-01,22897.709
2019-10-02,22887.324
2019-10-03,22844.273
2019-10-04,22787.322
2019-10-07,22733.363
2019-10-08,22693.95
2019-10-09,22656.504
2019-10-10,22628.33
2019-10-11,22625.807
2019-10-15,22663.934
2019-10-16,22746.746
2019-10-17,22846.41
2019-10-18,22951.898
2019-10-21,23053.727
2019-10-23,23145.889
2019-10-24,23237.096
2019-10-25,23323.436
2019-10-28,23407.822
2019-10-29,23488.104
2019-10-30,23550.877
2019-10-31,23604.588
2019-11-01,23640.348
2019-11-05,23687.336
2019-11-06,23748.111
2019-11-07,23810.756
2019-11-08,23877.969
2019-11-11,23941.512
2019-11-12,24000.344
2019-11-13,24047.676
2019-11-14,24072.975
2019-11-15,24085.955
2019-11-18,24101.74
2019-11-19,24114.709
2019-11-20,24115.475
2019-11-21,24096.088
2019-11-22,24076.662
2019-11-25,24073.348
2019-11-26,24084.01
2019-11-27,24107.879
2019-11-28,24135.637
2019-11-29,24160.145
2019-12-02,24186.736
2019-12-03,24198.807
2019-12-04,24191.361
2019-12-05,24184.814
2019-12-06,24184.69
2019-12-09,24195.861
2019-12-10,24206.734
2019-12-11,24215.398
2019-12-12,24225.174
2019-12-13,24260.582
2019-12-16,24320.03
2019-12-17,24390.443
2019-12-18,24455.348
2019-12-19,24507.094
2019-12-20,24542.104
2019-12-23,24571.246
2019-12-24,24592.83
2019-12-25,24607.873
2019-12-26,24621.568
