,adjclose_1
2020-09-10,17090.203
2020-09-11,17095.283
2020-09-14,17101.705
2020-09-15,17108.305
2020-09-16,17115.3
2020-09-17,17121.215
2020-09-18,17128.057
2020-09-23,17134.082
2020-09-24,17137.176
2020-09-25,17139.094
2020-09-28,17142.865
2020-09-29,17146.762
2020-09-30,17150.934
2020-10-02,17153.375
2020-10-05,17154.316
2020-10-06,17155.002
2020-10-07,17155.043
2020-10-08,17156.727
2020-10-09,17159.754
2020-10-12,17162.592
2020-10-13,17165.78
2020-10-14,17169.994
2020-10-15,17173.379
2020-10-16,17175.52
2020-10-19,17178.297
2020-10-20,17181.154
2020-10-21,17184.904
2020-10-22,17187.162
2020-10-23,17188.928
2020-10-26,17189.617
2020-10-27,17189.729
2020-10-28,17189.977
2020-10-29,17188.52
2020-10-30,17185.016
2020-11-02,17181.4
2020-11-04,17181.82
2020-11-05,17188.047
2020-11-06,17200.023
2020-11-09,17219.893
2020-11-10,17251.543
2020-11-11,17291.186
2020-11-12,17335.479
2020-11-13,17381.1
2020-11-16,17430.627
2020-11-17,17482.535
2020-11-18,17532.074
2020-11-19,17578.43
2020-11-20,17618.465
2020-11-24,17658.996
2020-11-25,17701.59
2020-11-26,17743.67
2020-11-27,17786.844
2020-11-30,17833.283
2020-12-01,17876.453
2020-12-02,17917.768
2020-12-03,17955.8
2020-12-04,17989.297
2020-12-07,18017.543
2020-12-08,18040.053
2020-12-09,18060.023
2020-12-10,18078.105
2020-12-11,18094.148
2020-12-14,18107.822
2020-12-15,18119.074
2020-12-16,18129.049
2020-12-17,18138.203
2020-12-18,18147.215
2020-12-21,18154.227
2020-12-22,18158.09
2020-12-23,18159.398
2020-12-24,18159.494
2020-12-25,18157.762
2020-12-28,18157.57
2020-12-29,18163.44
