,adjclose_1
2020-06-25,23026.21
2020-06-26,23031.455
2020-06-29,23023.8
2020-06-30,23017.877
2020-07-01,23005.691
2020-07-02,22988.805
2020-07-03,22970.07
2020-07-06,22966.336
2020-07-07,22980.611
2020-07-08,22999.916
2020-07-09,23021.986
2020-07-10,23042.275
2020-07-13,23070.793
2020-07-14,23097.8
2020-07-15,23138.564
2020-07-16,23187.234
2020-07-17,23226.514
2020-07-20,23255.287
2020-07-21,23286.656
2020-07-22,23314.459
2020-07-27,23329.951
2020-07-28,23341.863
2020-07-29,23339.615
2020-07-30,23325.557
2020-07-31,23287.85
2020-08-03,23233.41
2020-08-04,23192.492
2020-08-05,23159.707
2020-08-06,23131.627
2020-08-07,23104.732
2020-08-11,23100.38
2020-08-12,23116.45
2020-08-13,23164.088
2020-08-14,23230.246
2020-08-17,23295.926
2020-08-18,23357.166
2020-08-19,23411.465
2020-08-20,23454.229
2020-08-21,23490.088
2020-08-24,23515.25
2020-08-25,23557.424
2020-08-26,23601.514
2020-08-27,23645.262
2020-08-28,23683.268
2020-08-31,23717.898
2020-09-01,23740.316
2020-09-02,23758.84
2020-09-03,23788.518
2020-09-04,23808.645
2020-09-07,23819.398
2020-09-08,23828.553
2020-09-09,23828.836
2020-09-10,23829.748
2020-09-11,23835.188
2020-09-14,23853.066
2020-09-15,23874.594
2020-09-16,23898.941
2020-09-17,23919.332
2020-09-18,23939.15
2020-09-23,23952.195
2020-09-24,23951.639
2020-09-25,23945.633
2020-09-28,23948.986
2020-09-29,23956.371
2020-09-30,23965.14
2020-10-02,23963.96
2020-10-05,23957.184
2020-10-06,23953.232
2020-10-07,23948.352
2020-10-08,23956.66
2020-10-09,23977.793
2020-10-12,24000.092
2020-10-13,24025.518
2020-10-14,24052.355
2020-10-15,24074.637
2020-10-16,24089.258
2020-10-19,24105.93
2020-10-20,24122.672
2020-10-21,24142.44
2020-10-22,24154.33
2020-10-23,24163.213
2020-10-26,24167.328
2020-10-27,24164.562
2020-10-28,24160.06
2020-10-29,24144.938
2020-10-30,24121.127
2020-11-02,24093.555
2020-11-04,24088.682
2020-11-05,24111.594
2020-11-06,24163.807
2020-11-09,24257.082
2020-11-10,24399.576
2020-11-11,24570.328
2020-11-12,24755.209
2020-11-13,24934.229
2020-11-16,25121.533
2020-11-17,25315.053
2020-11-18,25488.982
2020-11-19,25634.838
2020-11-20,25745.957
2020-11-24,25859.512
2020-11-25,25989.414
2020-11-26,26115.955
2020-11-27,26247.51
2020-11-30,26389.52
2020-12-01,26517.527
2020-12-02,26636.754
2020-12-03,26740.756
2020-12-04,26826.014
2020-12-07,26895.078
2020-12-08,26935.746
2020-12-09,26969.96
2020-12-10,27003.578
2020-12-11,27034.26
2020-12-14,27060.006
2020-12-15,27079.504
2020-12-16,27100.49
2020-12-17,27120.238
2020-12-18,27140.8
2020-12-21,27156.729
2020-12-22,27156.545
2020-12-23,27147.1
2020-12-24,27137.602
2020-12-25,27127.527
2020-12-28,27126.283
2020-12-29,27155.875
